aircraft, 1.000000, 0.000000
avgeek, 0.000000, 1.000000
dog, 1.000000, 0.000000
flightd, 1.000000, 0.000000
takeoff, 1.000000, 0.000000
boston, 0.611765, 0.388235
customerservic, 1.000000, 0.000000
least, 0.837209, 0.162791
polic, 1.000000, 0.000000
neveragain, 1.000000, 0.000000
luck, 0.611111, 0.388889
resolv, 0.720000, 0.280000
dept, 1.000000, 0.000000
k, 0.727273, 0.272727
welcom, 0.000000, 1.000000
choic, 1.000000, 0.000000
ass, 1.000000, 0.000000
favorit, 0.000000, 1.000000
select, 1.000000, 0.000000
replac, 1.000000, 0.000000
somewher, 1.000000, 0.000000
yr, 0.722222, 0.277778
x, 1.000000, 0.000000
promis, 1.000000, 0.000000
case, 0.729167, 0.270833
sinc, 0.857143, 0.142857
hasnt, 1.000000, 0.000000
wow, 0.619048, 0.380952
look, 0.530035, 0.469965
annoy, 1.000000, 0.000000
queue, 1.000000, 0.000000
stori, 1.000000, 0.000000
two, 0.781818, 0.218182
son, 0.464286, 0.535714
address, 0.629630, 0.370370
face, 1.000000, 0.000000
birthday, 0.468750, 0.531250
send, 0.607692, 0.392308
human, 1.000000, 0.000000
ppl, 1.000000, 0.000000
wifi, 0.764228, 0.235772
rdu, 0.566667, 0.433333
freez, 1.000000, 0.000000
tho, 1.000000, 0.000000
action, 1.000000, 0.000000
cs, 1.000000, 0.000000
paid, 1.000000, 0.000000
dalla, 0.573171, 0.426829
bad, 0.838542, 0.161458
love, 0.266667, 0.733333
dal, 0.000000, 1.000000
littl, 0.661765, 0.338235
hr, 0.915966, 0.084034
account, 0.712644, 0.287356
this, 0.722505, 0.277495
heard, 0.767857, 0.232143
carrieunderwood, 0.000000, 1.000000
cours, 0.551724, 0.448276
funni, 1.000000, 0.000000
switch, 0.781250, 0.218750
fan, 0.000000, 1.000000
control, 1.000000, 0.000000
late, 0.885714, 0.114286
man, 0.555556, 0.444444
kept, 1.000000, 0.000000
reason, 0.784946, 0.215054
third, 1.000000, 0.000000
rather, 1.000000, 0.000000
letter, 1.000000, 0.000000
doesnt, 0.859551, 0.140449
profession, 0.000000, 1.000000
jetway, 1.000000, 0.000000
learn, 1.000000, 0.000000
repli, 0.511628, 0.488372
deic, 1.000000, 0.000000
dragon, 0.000000, 1.000000
program, 0.600000, 0.400000
end, 0.680556, 0.319444
immedi, 1.000000, 0.000000
contact, 0.725000, 0.275000
exist, 1.000000, 0.000000
basic, 1.000000, 0.000000
kid, 0.612903, 0.387097
also, 0.712121, 0.287879
unhappi, 1.000000, 0.000000
said, 0.846591, 0.153409
explain, 0.777778, 0.222222
th, 0.475610, 0.524390
past, 0.837838, 0.162162
youv, 0.793103, 0.206897
premier, 0.615385, 0.384615
afford, 1.000000, 0.000000
who, 0.658768, 0.341232
turn, 0.811321, 0.188679
help, 0.693281, 0.306719
hi, 0.258065, 0.741935
need, 0.690828, 0.309172
web, 1.000000, 0.000000
ruin, 1.000000, 0.000000
ice, 0.548387, 0.451613
night, 0.748387, 0.251613
fare, 0.563636, 0.436364
lack, 1.000000, 0.000000
regard, 1.000000, 0.000000
give, 0.739316, 0.260684
team, 0.556604, 0.443396
rout, 0.410714, 0.589286
either, 0.714286, 0.285714
can, 0.566787, 0.433213
perfect, 0.000000, 1.000000
rt, 0.282609, 0.717391
doe, 0.666667, 0.333333
tix, 0.606061, 0.393939
due, 0.879167, 0.120833
iah, 0.729167, 0.270833
weather, 0.726667, 0.273333
today, 0.627685, 0.372315
forgot, 1.000000, 0.000000
live, 0.642857, 0.357143
ny, 1.000000, 0.000000
obvious, 1.000000, 0.000000
someth, 0.655172, 0.344828
option, 0.793388, 0.206612
realli, 0.771331, 0.228669
seem, 0.831683, 0.168317
sw, 0.574468, 0.425532
stuff, 1.000000, 0.000000
wasnt, 0.819149, 0.180851
frequent, 0.600000, 0.400000
pretti, 0.674419, 0.325581
some, 0.634021, 0.365979
merger, 1.000000, 0.000000
alon, 1.000000, 0.000000
hate, 1.000000, 0.000000
cool, 0.507937, 0.492063
down, 0.689922, 0.310078
info, 0.704225, 0.295775
usual, 1.000000, 0.000000
sfo, 0.581633, 0.418367
number, 0.656126, 0.343874
bos, 0.625000, 0.375000
their, 0.765854, 0.234146
see, 0.494505, 0.505495
each, 0.800000, 0.200000
client, 1.000000, 0.000000
expir, 0.628571, 0.371429
gotten, 1.000000, 0.000000
area, 0.600000, 0.400000
plenti, 1.000000, 0.000000
newark, 0.457627, 0.542373
busi, 0.800000, 0.200000
repeat, 1.000000, 0.000000
saturday, 0.461538, 0.538462
children, 1.000000, 0.000000
air, 0.657143, 0.342857
system, 0.925000, 0.075000
yesterday, 0.792453, 0.207547
gonna, 1.000000, 0.000000
prioriti, 0.722222, 0.277778
friend, 0.564516, 0.435484
ground, 0.788889, 0.211111
big, 0.535211, 0.464789
plan, 0.696970, 0.303030
airport, 0.711911, 0.288089
standbi, 0.673469, 0.326531
ill, 0.560000, 0.440000
angri, 1.000000, 0.000000
noth, 0.908497, 0.091503
usair, 0.760000, 0.240000
citi, 0.762712, 0.237288
domest, 0.416667, 0.583333
note, 0.694444, 0.305556
promot, 0.000000, 1.000000
patient, 1.000000, 0.000000
nc, 1.000000, 0.000000
bought, 0.704545, 0.295455
dont, 0.826613, 0.173387
goe, 0.548387, 0.451613
buy, 0.685185, 0.314815
super, 0.459459, 0.540541
hawaii, 0.000000, 1.000000
stress, 1.000000, 0.000000
orlando, 0.388889, 0.611111
staff, 0.725275, 0.274725
infant, 1.000000, 0.000000
offic, 0.687500, 0.312500
new, 0.511450, 0.488550
mistak, 1.000000, 0.000000
pbi, 1.000000, 0.000000
okay, 0.473684, 0.526316
certain, 1.000000, 0.000000
monday, 0.588235, 0.411765
schedul, 0.683673, 0.316327
tsa, 0.666667, 0.333333
serious, 0.877551, 0.122449
confus, 1.000000, 0.000000
servic, 0.768367, 0.231633
been, 0.889019, 0.110981
while, 0.766667, 0.233333
quick, 0.253731, 0.746269
doubl, 1.000000, 0.000000
tri, 0.825784, 0.174216
final, 0.612245, 0.387755
cheap, 1.000000, 0.000000
of, 0.719828, 0.280172
accord, 1.000000, 0.000000
fortunemagazin, 0.000000, 1.000000
sell, 1.000000, 0.000000
that, 0.746050, 0.253950
websit, 0.853503, 0.146497
fire, 1.000000, 0.000000
unbeliev, 1.000000, 0.000000
hire, 1.000000, 0.000000
everyon, 0.781609, 0.218391
pls, 0.725806, 0.274194
depart, 0.655556, 0.344444
hit, 1.000000, 0.000000
deni, 1.000000, 0.000000
p, 0.000000, 1.000000
ever, 0.818182, 0.181818
sister, 1.000000, 0.000000
full, 0.848837, 0.151163
snow, 0.435294, 0.564706
photo, 0.000000, 1.000000
taxi, 1.000000, 0.000000
shock, 1.000000, 0.000000
ani, 0.542923, 0.457077
beauti, 0.000000, 1.000000
piss, 1.000000, 0.000000
whi, 0.866894, 0.133106
sat, 1.000000, 0.000000
both, 0.661972, 0.338028
prefer, 1.000000, 0.000000
after, 0.823276, 0.176724
song, 0.000000, 1.000000
idea, 0.629032, 0.370968
out, 0.684814, 0.315186
or, 0.693750, 0.306250
unfortun, 1.000000, 0.000000
time, 0.776025, 0.223975
car, 0.782609, 0.217391
youd, 1.000000, 0.000000
airlin, 0.706740, 0.293260
apolog, 0.835294, 0.164706
jetblu, 0.378641, 0.621359
improv, 1.000000, 0.000000
march, 0.000000, 1.000000
ahead, 1.000000, 0.000000
win, 0.000000, 1.000000
stuck, 0.929412, 0.070588
howev, 1.000000, 0.000000
appeas, 0.000000, 1.000000
second, 0.573770, 0.426230
space, 0.722222, 0.277778
better, 0.723164, 0.276836
jfk, 0.685714, 0.314286
southwest, 0.414894, 0.585106
respond, 0.764706, 0.235294
understaf, 1.000000, 0.000000
pass, 0.551181, 0.448819
major, 1.000000, 0.000000
nothappi, 1.000000, 0.000000
ask, 0.751553, 0.248447
whole, 1.000000, 0.000000
coach, 1.000000, 0.000000
allow, 0.688172, 0.311828
talk, 0.830769, 0.169231
public, 1.000000, 0.000000
becom, 0.000000, 1.000000
ignor, 1.000000, 0.000000
loyal, 0.750000, 0.250000
brother, 1.000000, 0.000000
creat, 1.000000, 0.000000
pain, 1.000000, 0.000000
stay, 0.786667, 0.213333
realiz, 1.000000, 0.000000
stop, 0.813084, 0.186916
fantast, 0.000000, 1.000000
definit, 0.370370, 0.629630
mail, 1.000000, 0.000000
wors, 1.000000, 0.000000
ipad, 0.000000, 1.000000
gt, 0.714286, 0.285714
usairwaysfail, 1.000000, 0.000000
yes, 0.594937, 0.405063
carri, 0.545455, 0.454545
smh, 1.000000, 0.000000
ridicul, 1.000000, 0.000000
notif, 1.000000, 0.000000
australia, 0.000000, 1.000000
board, 0.731214, 0.268786
file, 1.000000, 0.000000
half, 1.000000, 0.000000
leg, 0.716981, 0.283019
your, 0.764644, 0.235356
honeymoon, 1.000000, 0.000000
anyon, 0.875000, 0.125000
right, 0.642857, 0.357143
captain, 1.000000, 0.000000
gold, 1.000000, 0.000000
music, 0.000000, 1.000000
poor, 1.000000, 0.000000
serv, 1.000000, 0.000000
water, 1.000000, 0.000000
step, 1.000000, 0.000000
listen, 0.580645, 0.419355
park, 1.000000, 0.000000
youll, 1.000000, 0.000000
group, 0.680000, 0.320000
year, 0.537931, 0.462069
broken, 1.000000, 0.000000
departur, 0.742268, 0.257732
item, 0.612903, 0.387097
forward, 0.320000, 0.680000
daughter, 0.529412, 0.470588
iad, 0.596491, 0.403509
rais, 0.000000, 1.000000
pick, 0.728395, 0.271605
provid, 0.640449, 0.359551
them, 0.755020, 0.244980
lax, 0.606838, 0.393162
move, 0.722222, 0.277778
might, 0.698630, 0.301370
mad, 1.000000, 0.000000
market, 0.000000, 1.000000
visit, 0.000000, 1.000000
insult, 1.000000, 0.000000
enough, 0.791667, 0.208333
so, 0.610670, 0.389330
over, 0.873096, 0.126904
record, 0.666667, 0.333333
anymor, 1.000000, 0.000000
event, 0.000000, 1.000000
wast, 1.000000, 0.000000
shouldnt, 1.000000, 0.000000
baggag, 0.825893, 0.174107
thing, 0.656250, 0.343750
expect, 0.704545, 0.295455
form, 0.791667, 0.208333
mention, 1.000000, 0.000000
coffe, 1.000000, 0.000000
hold, 0.947917, 0.052083
hrs, 0.966887, 0.033113
mani, 0.657143, 0.342857
summer, 0.000000, 1.000000
famili, 0.662921, 0.337079
resolut, 1.000000, 0.000000
nonstop, 0.481481, 0.518519
leav, 0.747475, 0.252525
know, 0.575130, 0.424870
phoenix, 0.576923, 0.423077
bring, 0.409836, 0.590164
svc, 1.000000, 0.000000
cannot, 1.000000, 0.000000
hell, 1.000000, 0.000000
those, 0.550000, 0.450000
rebook, 0.861423, 0.138577
hope, 0.589212, 0.410788
which, 0.823529, 0.176471
link, 0.704225, 0.295775
frustrat, 0.900709, 0.099291
abov, 0.000000, 1.000000
cater, 1.000000, 0.000000
phone, 0.865169, 0.134831
track, 1.000000, 0.000000
hous, 1.000000, 0.000000
dirti, 1.000000, 0.000000
speak, 0.869565, 0.130435
spoke, 1.000000, 0.000000
consist, 1.000000, 0.000000
rep, 0.846774, 0.153226
suggest, 0.682927, 0.317073
yall, 0.411765, 0.588235
paper, 1.000000, 0.000000
iphon, 0.000000, 1.000000
employe, 0.768595, 0.231405
rock, 0.000000, 1.000000
without, 0.885714, 0.114286
read, 0.571429, 0.428571
fl, 0.566667, 0.433333
